205.042,0.8405039,0.673099,0.217307,0.119018
211.845,0.84056145,0.672407,0.217769,0.119365
214.364,0.84060215,0.672236,0.21794,0.119493
214.791,0.84064985,0.672207,0.217969,0.119515
216.264,0.840705,0.672107,0.218069,0.119615
218.107,0.84076875,0.671982,0.218163,0.119741
223.044,0.84083055,0.671647,0.218415,0.120076
225.587,0.8408919,0.671475,0.218545,0.120249
226.013,0.84096855,0.671446,0.218567,0.120278
231.223,0.84105545,0.671093,0.218833,0.120632
234.243,0.841151,0.670888,0.21914,0.120837
236.809,0.8412487,0.670364,0.219401,0.121012
237.235,0.8413691,0.670277,0.219445,0.121041
241.695,0.84149335,0.669367,0.219899,0.121344
242.451,0.841646,0.669316,0.219976,0.121395
248.037,0.84180185,0.668937,0.220356,0.121775
248.457,0.84199145,0.668909,0.220384,0.121803
252.894,0.8421865,0.668608,0.220686,0.12203
253.673,0.84239465,0.668449,0.220739,0.12207
255.527,0.84260945,0.66807,0.220928,0.122164
260.345,0.84282335,0.667087,0.221418,0.12241
263.417,0.84303785,0.666617,0.221731,0.122567
264.901,0.84325755,0.66639,0.221882,0.122668
267.802,0.8434766,0.665946,0.222079,0.122865
270.487,0.84368635,0.665536,0.222262,0.123047
274.223,0.8438835,0.664964,0.222516,0.123301
274.639,0.84407415,0.664901,0.222544,0.123329
275.259,0.84426335,0.664806,0.222586,0.123351
276.123,0.8444349,0.664718,0.222645,0.12338
281.697,0.84459095,0.66415,0.223212,0.12357
285.855,0.84473745,0.663727,0.223636,0.123712
286.452,0.8448807,0.663666,0.223697,0.123752
287.351,0.84499295,0.663483,0.223788,0.123813
293.904,0.8450979,0.662145,0.224233,0.124259
296.639,0.8451744,0.661727,0.224419,0.124445
297.077,0.8452477,0.66166,0.224449,0.124474
298.573,0.84528715,0.661431,0.224551,0.124551
301.36,0.8453207,0.661005,0.224835,0.124693
305.074,0.84534015,0.659483,0.225213,0.124883
309.801,0.8453473,0.65876,0.225694,0.125124
311.587,0.84534665,0.658487,0.225876,0.125215
312.036,0.8453422,0.658419,0.225922,0.125238
312.531,0.8453304,0.658343,0.225972,0.125255
321.029,0.8453118,0.657478,0.226837,0.125544
323.253,0.84529315,0.657251,0.227064,0.12562
323.725,0.8452745,0.657203,0.227112,0.125632
326.535,0.845257,0.656052,0.227398,0.125704
327.439,0.8452409,0.655681,0.22749,0.125727
328.514,0.8452281,0.655241,0.227599,0.125755
331.153,0.8452296,0.65416,0.227957,0.125822
338.206,0.8452324,0.651634,0.228914,0.126003
338.587,0.8452363,0.651498,0.228966,0.126016
338.61,0.84524995,0.65302,0.228969,0.126017
339.748,0.8452693,0.652082,0.229123,0.126055
341.488,0.84528865,0.650647,0.229242,0.126115
342.302,0.84530805,0.649976,0.229297,0.126142
346.016,0.84532745,0.648454,0.229549,0.126269
348.962,0.8453468,0.647248,0.22975,0.126369
349.423,0.8453661,0.647059,0.229781,0.126385
349.73,0.8453854,0.646933,0.229802,0.126393
350.97,0.84540475,0.646425,0.229886,0.126425
353.444,0.8454241,0.645411,0.230263,0.126488
356.436,0.8454434,0.644186,0.23072,0.126565
357.158,0.84546265,0.64389,0.23083,0.126583
358.461,0.84548195,0.643356,0.231029,0.126616
360.872,0.84550125,0.642368,0.231519,0.126678
364.376,0.84551945,0.641833,0.232231,0.126768
365.957,0.84553625,0.641591,0.232552,0.126808
368.329,0.8455497,0.641228,0.232793,0.126869
371.384,0.8455558,0.639977,0.233104,0.126947
372.043,0.8455745,0.639707,0.233172,0.126964
377.185,0.8455987,0.638657,0.233695,0.127096
379.33,0.84562185,0.638219,0.234022,0.127151
379.495,0.84565225,0.638186,0.234047,0.127156
383.214,0.8456864,0.637045,0.234615,0.127283
384.676,0.84572475,0.636446,0.234838,0.127333
386.343,0.84576755,0.635763,0.235008,0.12739
386.929,0.84583795,0.635523,0.235067,0.12741
390.546,0.8459089,0.632541,0.235436,0.127533
390.62,0.84598005,0.63248,0.235443,0.127535
390.643,0.84607545,0.634002,0.235445,0.127535
393.834,0.84617595,0.631371,0.23577,0.127617
394.334,0.8462924,0.630958,0.235821,0.12763
395.904,0.84643065,0.630315,0.235981,0.12767
398.048,0.8466022,0.629437,0.236308,0.127725
401.33,0.84679275,0.628092,0.236809,0.127809
401.336,0.8469876,0.62809,0.23681,0.127809
401.763,0.84719905,0.627915,0.236875,0.12782
403.395,0.84742765,0.627246,0.237124,0.127862
405.084,0.84765855,0.626554,0.237467,0.127905
405.477,0.84787655,0.626394,0.237547,0.127915
405.499,0.84814385,0.62639,0.237551,0.127916
410.892,0.8484279,0.625565,0.238647,0.127916
412.581,0.84870515,0.625307,0.238905,0.127917
412.934,0.84900695,0.625253,0.238959,0.127917
416.648,0.84931775,0.623732,0.239525,0.127917
418.383,0.849637,0.623377,0.23979,0.127918
420.072,0.8499315,0.623033,0.240047,0.127918
420.447,0.8502533,0.622956,0.240105,0.127918
424.099,0.85058845,0.622211,0.240662,0.127918
425.873,0.85091215,0.621939,0.240932,0.127919
427.563,0.85127135,0.621681,0.241276,0.127919
431.556,0.851633,0.62107,0.242087,0.12792
433.37,0.85199005,0.620327,0.242456,0.12792
435.059,0.8523518,0.619635,0.242713,0.12792
435.071,0.85269655,0.61963,0.242715,0.12792
435.27,0.8530382,0.619549,0.242745,0.12792
435.395,0.85339805,0.61953,0.242764,0.12792
438.819,0.8537615,0.619006,0.243287,0.128037
440.861,0.8541399,0.618694,0.243598,0.128106
442.727,0.85455455,0.618408,0.243883,0.12817
446.316,0.8549154,0.616938,0.24443,0.128292
446.441,0.8552604,0.616887,0.244449,0.128297
446.611,0.85561595,0.616852,0.244475,0.128302
448.352,0.8559848,0.616497,0.244741,0.128303
453.807,0.85634215,0.615383,0.245481,0.128303
453.892,0.856761,0.615366,0.245492,0.128303
457.566,0.85718725,0.614804,0.245991,0.128304
459.585,0.85759465,0.614495,0.246265,0.128304
461.349,0.85798955,0.614225,0.246534,0.128305
461.559,0.85838945,0.614139,0.246566,0.128305
465.063,0.858759,0.612704,0.2471,0.128305
467.076,0.8591189,0.612396,0.247407,0.128305
468.794,0.85948055,0.612133,0.247669,0.128306
472.52,0.85980425,0.611564,0.248238,0.128306
472.537,0.86013115,0.611557,0.24824,0.128306
474.567,0.86046105,0.610725,0.24855,0.128307
476.234,0.86075685,0.610042,0.248889,0.128307
476.507,0.86104085,0.609986,0.248944,0.128307
480.016,0.8613163,0.60927,0.249657,0.128307
482.064,0.86156355,0.608852,0.250073,0.128308
483.685,0.86182875,0.608521,0.250238,0.128308
487.405,0.86211155,0.60738,0.250617,0.128309
491.119,0.86238175,0.605859,0.250995,0.128309
491.244,0.86261035,0.605833,0.251008,0.128309
491.455,0.8628372,0.60579,0.25103,0.128309
493.292,0.8629897,0.605415,0.251217,0.128263
498.57,0.86313195,0.604338,0.252022,0.128129
500.783,0.86326525,0.603431,0.252359,0.128073
502.284,0.8633975,0.602816,0.252967,0.128035
504.542,0.8635119,0.602124,0.253882,0.127978
506.004,0.86361605,0.601675,0.254031,0.127941
506.192,0.8637104,0.601637,0.25405,0.127936
506.397,0.8637499,0.601595,0.254071,0.127931
513.455,0.86378825,0.600154,0.25479,0.127932
513.654,0.8637998,0.600073,0.25481,0.127932
515.77,0.86379285,0.599206,0.255025,0.127932
517.169,0.8637473,0.598633,0.25531,0.127933
520.884,0.8636905,0.597111,0.256064,0.127933
521.105,0.8636209,0.597043,0.256109,0.127933
521.344,0.8635234,0.59697,0.256158,0.127933
523.267,0.8633933,0.59638,0.256548,0.127934
524.603,0.863242,0.59597,0.256752,0.127934
524.831,0.86307105,0.595924,0.256787,0.127934
528.562,0.8628833,0.595162,0.257356,0.127934
530.758,0.86268565,0.594714,0.257691,0.127935
532.055,0.86245955,0.594449,0.257889,0.127935
535.769,0.86223155,0.592928,0.258456,0.127935
536.019,0.8620007,0.59289,0.258494,0.127935
536.292,0.8617499,0.592848,0.258535,0.127936
538.249,0.8614483,0.592549,0.258834,0.127869
543.226,0.8611442,0.591787,0.259845,0.127701
543.47,0.8608179,0.591737,0.259895,0.127693
545.745,0.86050965,0.591273,0.260357,0.127616
547.497,0.86017,0.590915,0.260535,0.127557
550.677,0.85984945,0.590266,0.260859,0.127557
550.921,0.85948995,0.590166,0.260884,0.127557
554.391,0.8591645,0.588745,0.261237,0.127558
554.641,0.85879355,0.588707,0.261263,0.127558
556.973,0.8583967,0.58835,0.2615,0.127558
558.355,0.85805755,0.588139,0.261711,0.127558
558.367,0.8576787,0.588137,0.261713,0.127558
561.848,0.85729295,0.587605,0.262244,0.127559
562.445,0.85689525,0.58736,0.262335,0.127559
564.464,0.8564975,0.586533,0.262643,0.127508
565.562,0.8561059,0.586083,0.26281,0.12748
565.806,0.8556957,0.586046,0.262848,0.127474
571.955,0.85527925,0.585105,0.263786,0.127318
573.019,0.85486375,0.584943,0.26393,0.127291
573.263,0.8544261,0.584893,0.263963,0.127285
577.387,0.8540078,0.584051,0.264523,0.127181
580.47,0.8535895,0.583422,0.264941,0.127181
580.714,0.85317555,0.583384,0.264974,0.127181
583.188,0.8527432,0.583006,0.265309,0.127182
587.926,0.85234145,0.582281,0.266032,0.127182
588.171,0.8519166,0.582256,0.26607,0.127182
590.679,0.8515325,0.582001,0.266452,0.127183
591.897,0.8511478,0.581877,0.266576,0.127183
592.335,0.85077735,0.581832,0.266621,0.127183
595.622,0.8504233,0.581498,0.266955,0.1271
599.12,0.85002175,0.581141,0.267312,0.127011
601.907,0.8496569,0.580858,0.267595,0.126941
606.822,0.84930125,0.580357,0.268345,0.126816
607.277,0.8489766,0.580311,0.268414,0.126805
609.398,0.8486688,0.580095,0.268738,0.126805
610.314,0.8483648,0.580002,0.268831,0.126805
617.771,0.8481078,0.578861,0.269591,0.126806
620.626,0.847859,0.578424,0.269881,0.126807
621.769,0.84761145,0.57825,0.270056,0.126807
622.224,0.8474022,0.57818,0.270125,0.126807
625.228,0.84722075,0.577721,0.270583,0.126706
628.117,0.84703505,0.577574,0.271024,0.126608
633.429,0.8468655,0.577304,0.272103,0.126428
635.614,0.8467308,0.577193,0.272547,0.126429
636.711,0.84658625,0.577137,0.272715,0.126429
640.164,0.84645735,0.576962,0.273241,0.126429
643.104,0.8463246,0.576763,0.27369,0.12643
647.911,0.84618675,0.576437,0.274667,0.12643
648.377,0.8460369,0.576405,0.274761,0.12643
650.601,0.84588335,0.576254,0.275213,0.126374
651.363,0.84573385,0.576203,0.275329,0.126355
651.625,0.8456391,0.576185,0.275369,0.126348
651.636,0.84544925,0.576184,0.275371,0.126348
655.345,0.84514605,0.575933,0.275937,0.126254
658.092,0.84480395,0.575746,0.276356,0.126185
659.036,0.8445379,0.575682,0.276548,0.126161
659.059,0.8441274,0.575681,0.276552,0.12616
662.563,0.8437091,0.575443,0.277264,0.126071
662.75,0.84327975,0.575437,0.277302,0.126067
663.319,0.84280775,0.575418,0.277418,0.126052
665.589,0.84232145,0.575341,0.277879,0.125976
666.465,0.84187995,0.575311,0.278013,0.125946
666.476,0.84132705,0.575311,0.278014,0.125946
670.179,0.84071615,0.575186,0.278579,0.12582
673.08,0.84010285,0.575088,0.279022,0.125722
673.768,0.83949695,0.575065,0.279162,0.125699
673.893,0.8389009,0.575058,0.279187,0.125695
674.524,0.83825265,0.575026,0.279315,0.125673
680.576,0.8376421,0.574719,0.280545,0.125674
681.344,0.83697045,0.57468,0.280856,0.125674
684.336,0.8362858,0.574528,0.282068,0.125675
685.053,0.8356011,0.574491,0.282177,0.125675
685.064,0.83493695,0.574491,0.282179,0.125675
688.704,0.83438455,0.574306,0.282734,0.125676
688.778,0.83387285,0.574301,0.282745,0.125676
689.472,0.83329105,0.574254,0.282851,0.125676
691.827,0.832865,0.574094,0.28321,0.125616
696.258,0.83252055,0.573794,0.283661,0.125504
699.904,0.83219005,0.573546,0.284033,0.125412
700.017,0.8319821,0.573535,0.284044,0.125409
700.04,0.83185315,0.573533,0.284047,0.125408
703.055,0.8317012,0.573226,0.284354,0.125332
703.8,0.8317015,0.57315,0.284404,0.125313
703.811,0.83179925,0.573149,0.284405,0.125313
703.822,0.8319872,0.573147,0.284406,0.125312
703.845,0.8321892,0.573145,0.284407,0.125312
704.414,0.83246225,0.573087,0.284446,0.125297
707.605,0.83287315,0.572762,0.284663,0.125217
707.628,0.833368,0.57276,0.284664,0.125216
707.65,0.8339746,0.572758,0.284666,0.125216
711.097,0.83460265,0.572407,0.2849,0.125128
711.399,0.8352307,0.572386,0.284921,0.125121
711.41,0.8360094,0.572385,0.284921,0.12512
711.433,0.83684725,0.572384,0.284923,0.12512
714.277,0.83770185,0.572191,0.285116,0.125048
715.193,0.83862655,0.572129,0.285256,0.125025
715.215,0.83961605,0.572127,0.285259,0.125024
715.238,0.84056975,0.572126,0.285263,0.125023
715.249,0.8415592,0.572125,0.285265,0.125023
715.261,0.8425487,0.572124,0.285266,0.125023
719.02,0.84355325,0.571869,0.28584,0.124928
719.043,0.84461885,0.571868,0.285843,0.124927
719.066,0.84572245,0.571866,0.285847,0.124927
719.089,0.8467907,0.571865,0.28585,0.124926
719.356,0.84780735,0.571847,0.285891,0.124919
721.768,0.8488179,0.571683,0.286259,0.12492
722.297,0.8497693,0.571647,0.286331,0.12492
722.837,0.8506827,0.571592,0.286404,0.12492
722.848,0.8515961,0.571591,0.286406,0.12492
722.871,0.85255055,0.571589,0.286409,0.12492
722.894,0.85357805,0.571586,0.286412,0.12492
726.654,0.8546436,0.571204,0.286922,0.12492
726.676,0.8556711,0.571201,0.286925,0.12492
726.688,0.85667905,0.5712,0.286926,0.12492
726.699,0.8577446,0.571199,0.286928,0.12492
730.459,0.85881015,0.570816,0.287438,0.124921
730.482,0.8598757,0.570814,0.287441,0.124921
730.504,0.8609793,0.570811,0.287444,0.124921
730.527,0.86204525,0.570809,0.287447,0.124921
730.567,0.8630598,0.570805,0.287453,0.124921
733.001,0.8640032,0.570557,0.287783,0.124859
733.49,0.8648785,0.570507,0.287857,0.124847
734.275,0.86571575,0.570387,0.287977,0.124827
734.287,0.8666264,0.570386,0.287979,0.124827
734.309,0.86758865,0.570382,0.287982,0.124826
734.332,0.8686216,0.570379,0.287986,0.124826
734.355,0.8697252,0.570375,0.287989,0.124825
734.378,0.87082875,0.570372,0.287993,0.124824
734.389,0.87189425,0.57037,0.287995,0.124824
734.4,0.8729598,0.570368,0.287996,0.124824
738.16,0.87402535,0.569793,0.28857,0.124729
738.183,0.8750909,0.56979,0.288573,0.124728
738.206,0.8761945,0.569786,0.288577,0.124728
738.228,0.8772981,0.569783,0.28858,0.124727
738.24,0.8783636,0.569781,0.288582,0.124727
738.251,0.8793984,0.569779,0.288584,0.124726
740.492,0.8803663,0.569437,0.288925,0.12467
740.947,0.88127965,0.569367,0.288956,0.124658
742.011,0.8822687,0.569204,0.289029,0.124631
742.034,0.8833091,0.569201,0.28903,0.124631
742.056,0.88442065,0.569197,0.289032,0.12463
742.079,0.88556225,0.569194,0.289033,0.12463
742.09,0.88670385,0.569192,0.289034,0.124629
742.102,0.88784545,0.56919,0.289035,0.124629
742.125,0.8889795,0.569187,0.289036,0.124628
745.509,0.89004505,0.568669,0.289266,0.124543
745.884,0.8911106,0.568612,0.289292,0.124533
745.907,0.8922142,0.568608,0.289294,0.124533
745.93,0.8933178,0.568605,0.289295,0.124532
745.941,0.8943833,0.568603,0.289296,0.124532
745.953,0.8954488,0.568601,0.289297,0.124531
745.975,0.8965143,0.568598,0.289298,0.124531
745.998,0.8975798,0.568595,0.2893,0.12453
746.021,0.89865555,0.568591,0.289301,0.12453
748.404,0.8997211,0.568227,0.289463,0.124469
749.78,0.9007793,0.568086,0.289557,0.124435
749.792,0.90186635,0.568085,0.289558,0.124434
749.803,0.90300795,0.568084,0.289558,0.124434
749.826,0.90414955,0.568082,0.28956,0.124433
749.849,0.90529115,0.568079,0.289561,0.124433
749.871,0.90643275,0.568077,0.289563,0.124432
749.894,0.90757435,0.568075,0.289565,0.124432
749.906,0.90871595,0.568074,0.289565,0.124431
749.917,0.90981785,0.568072,0.289566,0.124431
751.714,0.91089095,0.567889,0.289688,0.124386
753.677,0.91203255,0.56769,0.289888,0.124336
753.699,0.91317415,0.567687,0.28989,0.124335
753.722,0.91431575,0.567685,0.289893,0.124335
753.745,0.91545735,0.567683,0.289895,0.124334
753.756,0.91659895,0.567682,0.289896,0.124334
753.768,0.9177406,0.56768,0.289897,0.124334
757.527,0.91888225,0.567298,0.29028,0.124238
757.55,0.9200239,0.567295,0.290282,0.124238
757.573,0.92115825,0.567293,0.290285,0.124237
759.598,0.92228205,0.567087,0.290491,0.124186
760.451,0.92338565,0.566913,0.290578,0.124164
761.333,0.92448925,0.566733,0.290668,0.124135
761.344,0.9255548,0.56673,0.290669,0.124134
761.355,0.9265764,0.566728,0.29067,0.124134
762.942,0.9275659,0.566404,0.290831,0.12408
765.115,0.9285554,0.565961,0.291163,0.124007
765.138,0.92958295,0.565956,0.291166,0.124006
765.16,0.93061065,0.565951,0.29117,0.124005
767.049,0.93163985,0.565566,0.291458,0.123941
768.92,0.93266735,0.565184,0.291743,0.123878
768.931,0.9336568,0.565181,0.291745,0.123878
768.943,0.9345473,0.565179,0.291747,0.123877
770.433,0.93534295,0.564875,0.291974,0.123827
771.656,0.9360851,0.564625,0.292469,0.123786
772.663,0.936694,0.56442,0.292877,0.12376
774.193,0.93720765,0.564108,0.293497,0.123721
774.5,0.93753125,0.564045,0.293559,0.123714
776.331,0.93785485,0.563483,0.293931,0.123667
776.354,0.93821355,0.563476,0.293936,0.123667
776.377,0.9384011,0.563469,0.293941,0.123666
778.22,0.93842025,0.562904,0.294315,0.123619
780.023,0.93847745,0.562536,0.294681,0.123574
780.046,0.93853465,0.562531,0.294686,0.123573
780.057,0.9383971,0.562529,0.294688,0.123573
781.689,0.9380167,0.562196,0.29502,0.123532
783.686,0.93759825,0.561788,0.295325,0.123481
783.697,0.9371798,0.561786,0.295326,0.123481
783.72,0.93678025,0.561781,0.29533,0.12348
783.737,0.93615015,0.561778,0.295332,0.12348
785.671,0.93538965,0.561383,0.295627,0.123431
786.598,0.9345146,0.561241,0.295769,0.123407
787.366,0.9337385,0.561124,0.295886,0.123381
787.389,0.9330573,0.56112,0.295889,0.123381
787.411,0.9321672,0.561117,0.295893,0.12338
789.18,0.93114005,0.560846,0.296163,0.12332
791.012,0.9302081,0.560566,0.296442,0.123258
791.035,0.92942815,0.560563,0.296446,0.123257
791.046,0.92861015,0.560561,0.296447,0.123257
791.057,0.92779215,0.560559,0.296449,0.123257
791.08,0.9268231,0.560556,0.296453,0.123256
793.128,0.9257768,0.560242,0.296765,0.123187
794.658,0.92469245,0.560008,0.296998,0.123135
794.669,0.9236081,0.560007,0.297,0.123135
794.68,0.92276245,0.560005,0.297002,0.123134
794.703,0.92219175,0.560002,0.297005,0.123133
794.726,0.9212717,0.559998,0.297009,0.123133
796.671,0.9200944,0.559701,0.297305,0.123067
797.803,0.9187817,0.559527,0.297478,0.123029
798.292,0.9176997,0.559453,0.297553,0.123029
798.304,0.91678615,0.559451,0.297554,0.123029
798.326,0.9160252,0.559447,0.297558,0.123029
798.349,0.91526425,0.559444,0.297561,0.123029
798.372,0.9140233,0.55944,0.297565,0.123029
800.584,0.9127637,0.559102,0.297902,0.123029
801.915,0.9117744,0.55883,0.298105,0.123029
801.927,0.9107851,0.558828,0.298107,0.123029
801.95,0.9098339,0.558823,0.298111,0.123029
801.972,0.90892075,0.558819,0.298114,0.123029
801.995,0.9080076,0.558814,0.298118,0.123029
802.018,0.906959,0.558809,0.298121,0.123029
804.162,0.9058556,0.558372,0.298448,0.12303
805.539,0.9047522,0.558091,0.298728,0.12303
805.55,0.90368685,0.558088,0.29873,0.12303
805.573,0.9026215,0.558084,0.298735,0.12303
805.595,0.90155615,0.558079,0.298739,0.12303
805.618,0.9008782,0.558075,0.298744,0.12303
805.641,0.89986215,0.55807,0.298749,0.12303
808.036,0.89868265,0.557581,0.299235,0.12303
809.15,0.89750315,0.557411,0.299462,0.12303
809.162,0.8962856,0.557409,0.299464,0.12303
809.173,0.89506805,0.557407,0.299466,0.12303
809.196,0.8938505,0.557404,0.299471,0.12303
809.219,0.8931129,0.5574,0.299476,0.12303
809.241,0.8926944,0.557397,0.29948,0.12303
809.264,0.8917186,0.557393,0.299485,0.12303
811.659,0.8904299,0.557027,0.299971,0.123031
812.751,0.8890601,0.55686,0.300193,0.123031
812.774,0.88765225,0.556857,0.300198,0.12303
812.785,0.88620635,0.556855,0.3002,0.12303
812.796,0.8852769,0.556853,0.300202,0.12303
812.819,0.88470615,0.55685,0.300207,0.123029
812.842,0.88417345,0.556846,0.300212,0.123029
812.865,0.88308495,0.556843,0.300216,0.123028
815.492,0.8817532,0.556441,0.30075,0.122961
816.408,0.8803834,0.556254,0.300936,0.122938
816.42,0.8790136,0.556251,0.300939,0.122938
816.442,0.87823915,0.556247,0.300943,0.122937
816.465,0.87778255,0.556242,0.300948,0.122937
816.488,0.8769496,0.556238,0.300953,0.122936
819.155,0.87596035,0.555693,0.301495,0.122869
820.088,0.8749711,0.555503,0.301637,0.122845
820.111,0.87398185,0.555498,0.30164,0.122845
820.134,0.87256015,0.555493,0.301644,0.122844
822.943,0.8709621,0.55492,0.302072,0.122773
823.734,0.8699594,0.554799,0.302193,0.122753
823.757,0.86923155,0.554795,0.302196,0.122752
823.768,0.8685467,0.554794,0.302198,0.122752
823.78,0.8678999,0.554792,0.3022,0.122752
823.802,0.8667916,0.554788,0.302203,0.122751
826.646,0.86549795,0.554353,0.302637,0.122679
827.38,0.86416625,0.554241,0.302786,0.122661
827.391,0.8627965,0.55424,0.302789,0.12266
827.403,0.86198255,0.554238,0.302791,0.12266
827.426,0.86141185,0.554234,0.302796,0.122659
827.448,0.86076125,0.554231,0.3028,0.122659
827.693,0.85957085,0.554193,0.30285,0.122653
830.4,0.8582011,0.553779,0.3034,0.122469
831.003,0.8567933,0.553687,0.303523,0.122428
831.015,0.85576185,0.553685,0.303525,0.122427
831.026,0.85492475,0.553684,0.303527,0.122427
831.049,0.8540877,0.55368,0.303532,0.122425
831.071,0.85325065,0.553677,0.303536,0.122424
831.094,0.8522478,0.553673,0.303541,0.122422
